time_ms,depth_m,pa
393310,94.738,1024755.1
393718,94.741,1024778.2
394126,94.743,1024801.1
394534,94.745,1024823.6
394942,94.748,1024845.8
395350,94.750,1024867.7
395962,94.753,1024900.1
396370,94.755,1024921.1
396778,94.757,1024942.0
397186,94.759,1024962.6
397594,94.761,1024982.8
398002,94.764,1025002.6
398410,94.766,1025022.3
398818,94.767,1025041.7
399226,94.769,1025060.6
399634,94.771,1025079.2
400450,94.775,1025115.8
400654,94.776,1025124.7
401266,94.779,1025150.9
401674,94.780,1025168.1
402082,94.783,1025193.2
402286,94.784,1025201.4
402694,94.785,1025217.6
403102,94.787,1025233.5
403510,94.789,1025249.0
403918,94.790,1025264.2
404326,94.792,1025279.2
404734,94.793,1025293.8
405142,94.795,1025308.1
405550,94.796,1025322.2
406978,94.801,1025368.7
407182,94.801,1025375.0
407590,94.803,1025387.4
407998,94.804,1025399.6
408406,94.805,1025411.3
408814,94.806,1025422.8
409222,94.807,1025433.9
409630,94.809,1025444.8
410038,94.810,1025455.3
410446,94.811,1025465.5
410854,94.812,1025475.4
411262,94.813,1025485.0
411670,94.814,1025494.2
412078,94.815,1025507.5
412486,94.816,1025515.9
412894,94.817,1025524.1
413302,94.817,1025531.9
413710,94.818,1025539.4
414118,94.819,1025546.6
414526,94.820,1025553.4
414934,94.820,1025560.1
415342,94.821,1025566.2
415750,94.822,1025572.2
416158,94.822,1025577.8
416566,94.823,1025583.1
416974,94.823,1025588.0
417382,94.824,1025592.7
417790,94.824,1025596.9
418198,94.825,1025600.9
418606,94.825,1025604.6
419014,94.825,1025608.0
419422,94.826,1025611.1
419830,94.826,1025613.8
420238,94.826,1025616.2
420646,94.826,1025618.2
421054,94.826,1025619.9
421462,94.827,1025621.5
421870,94.827,1025622.6
422278,94.827,1025623.7
422686,94.827,1025624.0
423094,94.827,1025624.0
423706,94.827,1025623.3
423910,94.827,1025623.0
424318,94.827,1025622.0
424726,94.827,1025620.8
425134,94.826,1025619.2
425542,94.826,1025617.2
425950,94.826,1025614.9
426358,94.826,1025612.4
426767,94.825,1025609.5
427174,94.825,1025606.4
427582,94.825,1025602.9
427990,94.824,1025599.0
428398,94.824,1025594.9
428806,94.823,1025590.4
429214,94.823,1025585.6
429622,94.822,1025580.5
430030,94.822,1025575.1
430438,94.821,1025569.3
430846,94.821,1025563.2
431254,94.820,1025556.8
431662,94.819,1025550.1
432070,94.819,1025543.1
432478,94.817,1025531.9
432886,94.817,1025524.1
433294,94.816,1025515.9
433702,94.815,1025507.5
434110,94.814,1025498.8
434518,94.813,1025489.6
434926,94.812,1025480.2
