time_ms,depth_m,pa
340663,94.180,1018615.6
341071,94.185,1018673.4
341479,94.191,1018731.0
341887,94.197,1018788.4
342295,94.203,1018845.6
342703,94.209,1018902.5
343111,94.215,1018959.2
343519,94.220,1019015.9
343927,94.226,1019072.2
344335,94.232,1019128.2
344743,94.237,1019184.2
345151,94.243,1019239.9
345559,94.249,1019295.3
345967,94.254,1019350.5
346579,94.263,1019433.0
346783,94.266,1019460.4
347191,94.271,1019514.9
347599,94.277,1019569.2
348007,94.282,1019623.4
348415,94.288,1019677.3
348823,94.293,1019731.0
349231,94.299,1019784.4
349639,94.304,1019837.6
350047,94.310,1019890.6
350455,94.315,1019943.4
350863,94.323,1020022.1
351271,94.328,1020074.2
351679,94.334,1020126.1
352087,94.339,1020177.8
352495,94.344,1020229.3
352903,94.349,1020280.5
353515,94.357,1020356.9
353923,94.362,1020407.6
354331,94.367,1020457.9
354739,94.373,1020508.1
355147,94.378,1020558.0
355555,94.383,1020607.6
355963,94.388,1020657.1
356779,94.398,1020755.1
356983,94.400,1020779.6
357391,94.405,1020828.1
357799,94.410,1020876.4
358207,94.415,1020924.4
358615,94.420,1020972.2
359023,94.425,1021019.9
359431,94.430,1021067.1
359839,94.434,1021114.2
360247,94.439,1021161.1
360655,94.444,1021207.6
361675,94.458,1021345.8
362083,94.463,1021391.4
362491,94.467,1021436.6
362899,94.472,1021481.7
363307,94.476,1021526.3
363715,94.481,1021570.9
364123,94.485,1021615.1
364531,94.490,1021659.1
364939,94.494,1021702.8
365347,94.499,1021746.3
365755,94.503,1021789.4
366163,94.508,1021832.4
366571,94.512,1021875.1
366979,94.516,1021917.5
367387,94.521,1021959.6
367795,94.525,1022001.5
368203,94.529,1022043.1
368611,94.533,1022084.4
369019,94.537,1022125.5
369427,94.542,1022166.2
369835,94.546,1022206.8
370243,94.550,1022247.0
370651,94.554,1022287.0
371059,94.558,1022326.7
371467,94.564,1022385.8
371875,94.568,1022424.8
372283,94.572,1022463.5
372691,94.576,1022502.0
373099,94.580,1022540.1
373507,94.584,1022578.1
373915,94.587,1022615.7
374323,94.591,1022653.1
374731,94.595,1022690.1
375139,94.599,1022726.9
375547,94.602,1022763.5
375955,94.606,1022799.7
376363,94.610,1022835.6
376771,94.613,1022871.3
377179,94.617,1022906.8
377587,94.621,1022941.8
377995,94.624,1022976.6
378403,94.628,1023011.2
378811,94.631,1023045.4
379219,94.635,1023079.3
379627,94.638,1023113.0
380035,94.642,1023146.4
380443,94.645,1023179.5
380851,94.648,1023212.3
381259,94.652,1023244.8
381871,94.658,1023308.9
382279,94.661,1023340.7
382687,94.665,1023372.0
383095,94.668,1023403.1
383503,94.671,1023433.8
383911,94.674,1023464.4
384319,94.677,1023494.5
384727,94.680,1023524.4
385135,94.683,1023554.1
385543,94.686,1023583.2
385951,94.689,1023612.3
386359,94.692,1023641.0
386767,94.695,1023669.4
387175,94.698,1023697.6
387583,94.701,1023725.4
387991,94.703,1023752.9
388399,94.706,1023780.1
388807,94.709,1023807.1
389215,94.712,1023833.7
389419,94.713,1023846.8
389827,94.716,1023873.0
390235,94.718,1023898.9
390643,94.721,1023924.6
391051,94.723,1023949.8
391459,94.726,1023974.8
391867,94.730,1024011.6
392275,94.732,1024035.8
392684,94.735,1024059.8
393091,94.737,1024083.3
393499,94.739,1024106.6
393907,94.742,1024129.6
394315,94.744,1024152.3
394723,94.746,1024174.8
395131,94.749,1024196.8
396151,94.754,1024250.6
396559,94.756,1024271.6
396967,94.758,1024292.3
397375,94.760,1024312.6
397783,94.763,1024332.8
398191,94.765,1024352.6
398599,94.767,1024372.0
399007,94.768,1024391.1
399415,94.770,1024410.0
399823,94.772,1024428.5
400231,94.774,1024446.8
400639,94.776,1024464.7
401047,94.778,1024482.2
401455,94.780,1024499.5
401863,94.782,1024524.9
402271,94.784,1024541.4
402679,94.785,1024557.6
403087,94.787,1024573.5
403495,94.789,1024589.0
403903,94.790,1024604.2
404311,94.792,1024619.2
404719,94.793,1024633.8
405127,94.795,1024648.1
405535,94.796,1024662.2
405943,94.797,1024675.9
406351,94.799,1024689.2
406555,94.800,1024695.8
407575,94.803,1024727.4
407983,94.804,1024739.6
408391,94.805,1024751.3
408799,94.806,1024762.8
409207,94.807,1024773.9
409615,94.809,1024784.8
410023,94.810,1024795.3
410431,94.811,1024805.5
410839,94.812,1024815.4
411247,94.813,1024825.0
411655,94.814,1024834.2
411859,94.814,1024838.8
412267,94.815,1024851.8
412879,94.817,1024864.1
413083,94.817,1024868.0
413491,94.818,1024875.8
413899,94.819,1024883.1
414307,94.819,1024890.1
414715,94.820,1024896.8
415123,94.821,1024903.2
415531,94.821,1024909.3
415939,94.822,1024915.1
416347,94.822,1024920.5
416755,94.823,1024925.6
417163,94.823,1024930.4
417571,94.824,1024934.9
417979,94.824,1024939.0
418387,94.825,1024942.9
418795,94.825,1024946.4
419203,94.825,1024949.5
419611,94.826,1024952.4
420019,94.826,1024954.9
420427,94.826,1024957.2
420835,94.826,1024959.2
421243,94.827,1024960.8
421651,94.827,1024962.0
422059,94.827,1024963.0
422467,94.827,1024963.9
